_id,assessmentSessionId,sessionName,userId,assessmentDate,score,__v,maxScore
6614ee9267ee280377892e4f,6614e25911f054e6a1b1b727,Design patterns,660feb0a6f3688dd93b442f0,2024-04-11 17:00:00,81,,100
6614ee9367ee280377892e50,6614e25911f054e6a1b1b728,Design patterns,660feb0a6f3688dd93b442f7,2024-04-10 17:00:00,67,,100
6614ee9367ee280377892e51,6614e25911f054e6a1b1b729,Design patterns,660feb0a6f3688dd93b442fd,2024-04-11 17:00:00,75,,100
6614ee9367ee280377892e52,6614e25911f054e6a1b1b72a,Design patterns,660feb0a6f3688dd93b442c0,2024-04-12 17:00:00,67,,100
6614ee9367ee280377892e53,6614e25911f054e6a1b1b72b,Design patterns,660feb0a6f3688dd93b442c2,2024-04-12 17:00:00,86,,100
6614ee9367ee280377892e54,6614e25911f054e6a1b1b72c,Design patterns,660feb0a6f3688dd93b442c5,2024-04-11 17:00:00,80,,100
6614ee9367ee280377892e55,6614e25911f054e6a1b1b72d,Design patterns,660feb0a6f3688dd93b442cf,2024-04-10 17:00:00,98,,100
6614ee9367ee280377892e56,6614e25911f054e6a1b1b72e,Design patterns,660feb0a6f3688dd93b442d2,2024-04-11 17:00:00,83,,100
6614ee9367ee280377892e57,6614e25a11f054e6a1b1b72f,Design patterns,660feb0a6f3688dd93b442d3,2024-04-10 17:00:00,36,,100
6614ee9367ee280377892e58,6614e25a11f054e6a1b1b730,Design patterns,660feb0a6f3688dd93b442d6,2024-04-11 17:00:00,48,,100
6614ee9367ee280377892e59,6614e25a11f054e6a1b1b731,Design patterns,660feb0a6f3688dd93b442d9,2024-04-10 17:00:00,46,,100
6614ee9367ee280377892e5a,6614e25a11f054e6a1b1b732,Design patterns,660feb0a6f3688dd93b442da,2024-04-10 17:00:00,83,,100
6614ee9367ee280377892e5b,6614e25a11f054e6a1b1b733,Design patterns,660feb0a6f3688dd93b442e2,2024-04-11 17:00:00,51,,100
6614ee9367ee280377892e5c,6614e25a11f054e6a1b1b734,Design patterns,660feb0a6f3688dd93b442f3,2024-04-10 17:00:00,82,,100
6614ee9367ee280377892e5d,6614e25a11f054e6a1b1b735,Design patterns,660feb0a6f3688dd93b442f5,2024-04-11 17:00:00,47,,100
6614ee9367ee280377892e5e,6614e25a11f054e6a1b1b736,Design patterns,660feb0a6f3688dd93b442f8,2024-04-10 17:00:00,44,,100
6614ee9367ee280377892e5f,6614e25a11f054e6a1b1b737,Design patterns,660feb0a6f3688dd93b442f9,2024-04-10 17:00:00,60,,100
6614ee9367ee280377892e60,6614e25a11f054e6a1b1b738,Design patterns,660feb0a6f3688dd93b442fc,2024-04-10 17:00:00,33,,100
6614ee9367ee280377892e61,6614e25a11f054e6a1b1b739,Design patterns,660feb0a6f3688dd93b442c1,2024-04-12 17:00:00,61,,100
6614ee9467ee280377892e62,6614e25a11f054e6a1b1b73a,Design patterns,660feb0a6f3688dd93b442c4,2024-04-12 17:00:00,95,,100
6614ee9467ee280377892e63,6614e25a11f054e6a1b1b73b,Design patterns,660feb0a6f3688dd93b442c6,2024-04-11 17:00:00,84,,100
6614ee9467ee280377892e64,6614e25a11f054e6a1b1b73c,Design patterns,660feb0a6f3688dd93b442c7,2024-04-12 17:00:00,68,,100
6614ee9467ee280377892e65,6614e25a11f054e6a1b1b73d,Design patterns,660feb0a6f3688dd93b442c8,2024-04-11 17:00:00,57,,100
6614ee9467ee280377892e66,6614e25b11f054e6a1b1b73e,Design patterns,660feb0a6f3688dd93b442c9,2024-04-10 17:00:00,86,,100
6614ee9467ee280377892e67,6614e25b11f054e6a1b1b73f,Design patterns,660feb0a6f3688dd93b442cd,2024-04-11 17:00:00,38,,100
6614ee9467ee280377892e68,6614e25b11f054e6a1b1b740,Design patterns,660feb0a6f3688dd93b442d1,2024-04-11 17:00:00,57,,100
6614ee9467ee280377892e69,6614e25b11f054e6a1b1b741,Design patterns,660feb0a6f3688dd93b442d5,2024-04-12 17:00:00,37,,100
6614ee9467ee280377892e6a,6614e25b11f054e6a1b1b742,Design patterns,660feb0a6f3688dd93b442d8,2024-04-10 17:00:00,45,,100
6614ee9467ee280377892e6b,6614e25b11f054e6a1b1b743,Design patterns,660feb0a6f3688dd93b442db,2024-04-10 17:00:00,65,,100
6614ee9467ee280377892e6c,6614e25b11f054e6a1b1b744,Design patterns,660feb0a6f3688dd93b442de,2024-04-12 17:00:00,31,,100
6614ee9467ee280377892e6d,6614e25b11f054e6a1b1b745,Design patterns,660feb0a6f3688dd93b442e0,2024-04-12 17:00:00,69,,100
6614ee9467ee280377892e6e,6614e25b11f054e6a1b1b746,Design patterns,660feb0a6f3688dd93b442e4,2024-04-10 17:00:00,67,,100
6614ee9467ee280377892e6f,6614e25b11f054e6a1b1b747,Design patterns,660feb0a6f3688dd93b442e8,2024-04-12 17:00:00,78,,100
6614ee9467ee280377892e70,6614e25b11f054e6a1b1b748,Design patterns,660feb0a6f3688dd93b442e9,2024-04-11 17:00:00,47,,100
6614ee9467ee280377892e71,6614e25b11f054e6a1b1b749,Design patterns,660feb0a6f3688dd93b442ea,2024-04-11 17:00:00,68,,100
6614ee9467ee280377892e72,6614e25b11f054e6a1b1b74a,Design patterns,660feb0a6f3688dd93b442eb,2024-04-11 17:00:00,76,,100
6614ee9467ee280377892e73,6614e25b11f054e6a1b1b74b,Design patterns,660feb0a6f3688dd93b442ee,2024-04-10 17:00:00,33,,100
6614ee9467ee280377892e74,6614e25b11f054e6a1b1b74c,Design patterns,660feb0a6f3688dd93b442f1,2024-04-11 17:00:00,55,,100
6614ee9567ee280377892e75,6614e25b11f054e6a1b1b74d,Design patterns,660feb0a6f3688dd93b442f6,2024-04-12 17:00:00,45,,100
6614ee9567ee280377892e76,6614e25b11f054e6a1b1b74e,Design patterns,660feb0a6f3688dd93b442fb,2024-04-10 17:00:00,94,,100
6614ee9567ee280377892e77,6614e25b11f054e6a1b1b74f,Design patterns,661224230ccdccd17b1e084c,2024-04-10 17:00:00,81,,100
6614ee9567ee280377892e78,6614e25b11f054e6a1b1b750,Design patterns,6613726b575d5b967ace46b4,2024-04-10 17:00:00,78,,100
6616836fa1c3a07a46388b48,66162344e50718065889523a,Continuous integration/continuous deployment (CI/CD),660fe8a86f3688dd93b36678,2024-04-13 17:00:00,95,,100
6616836fa1c3a07a46388b49,66162344e50718065889523b,Continuous integration/continuous deployment (CI/CD),660fe8a86f3688dd93b36680,2024-04-12 17:00:00,92,,100
6616836fa1c3a07a46388b4a,66162344e50718065889523c,Continuous integration/continuous deployment (CI/CD),660fe8a86f3688dd93b3667e,2024-04-12 17:00:00,82,,100
6616836fa1c3a07a46388b4b,66162344e50718065889523d,Continuous integration/continuous deployment (CI/CD),660fe8a86f3688dd93b3667a,2024-04-11 17:00:00,100,,100
66168370a1c3a07a46388b4c,66162344e50718065889523e,Continuous integration/continuous deployment (CI/CD),660fe8a86f3688dd93b36679,2024-04-11 17:00:00,99,,100
66168370a1c3a07a46388b4d,66162344e50718065889523f,Continuous integration/continuous deployment (CI/CD),660fe8a86f3688dd93b3667b,2024-04-13 17:00:00,86,,100
66168370a1c3a07a46388b4e,66162344e507180658895240,Continuous integration/continuous deployment (CI/CD),660fe8a86f3688dd93b3667c,2024-04-13 17:00:00,98,,100
66168370a1c3a07a46388b4f,66162344e507180658895241,Continuous integration/continuous deployment (CI/CD),660fe8a86f3688dd93b3667d,2024-04-11 17:00:00,94,,100
66168370a1c3a07a46388b50,66162344e507180658895242,Continuous integration/continuous deployment (CI/CD),660fe8a86f3688dd93b3667f,2024-04-13 17:00:00,65,,100
66168370a1c3a07a46388b51,66162344e507180658895243,Continuous integration/continuous deployment (CI/CD),660fe8a86f3688dd93b36681,2024-04-12 17:00:00,62,,100
66168370a1c3a07a46388b52,66162344e507180658895244,Continuous integration/continuous deployment (CI/CD),660fe8a86f3688dd93b36682,2024-04-13 17:00:00,86,,100
66168370a1c3a07a46388b53,66162344e507180658895245,Continuous integration/continuous deployment (CI/CD),660fe8a86f3688dd93b36688,2024-04-13 17:00:00,95,,100
66168370a1c3a07a46388b54,66162344e507180658895246,Continuous integration/continuous deployment (CI/CD),660fe8a86f3688dd93b3668d,2024-04-11 17:00:00,60,,100
66168370a1c3a07a46388b55,66162344e507180658895247,Continuous integration/continuous deployment (CI/CD),660fe8a86f3688dd93b3668f,2024-04-12 17:00:00,50,,100
66168370a1c3a07a46388b56,66162344e507180658895248,Continuous integration/continuous deployment (CI/CD),660fe8a86f3688dd93b36690,2024-04-12 17:00:00,94,,100
66168370a1c3a07a46388b57,66162344e507180658895249,Continuous integration/continuous deployment (CI/CD),660fe8a86f3688dd93b36691,2024-04-11 17:00:00,69,,100
66168370a1c3a07a46388b58,66162344e50718065889524a,Continuous integration/continuous deployment (CI/CD),660fe8a86f3688dd93b36692,2024-04-13 17:00:00,32,,100
66168370a1c3a07a46388b59,66162344e50718065889524b,Continuous integration/continuous deployment (CI/CD),660fe8a86f3688dd93b36695,2024-04-11 17:00:00,79,,100
66168370a1c3a07a46388b5a,66162344e50718065889524c,Continuous integration/continuous deployment (CI/CD),660fe8a86f3688dd93b36698,2024-04-11 17:00:00,81,,100
66168370a1c3a07a46388b5b,66162344e50718065889524d,Continuous integration/continuous deployment (CI/CD),660fe8a86f3688dd93b36699,2024-04-11 17:00:00,45,,100
66168370a1c3a07a46388b5c,66162344e50718065889524e,Continuous integration/continuous deployment (CI/CD),660fe8a86f3688dd93b3669a,2024-04-13 17:00:00,49,,100
66168370a1c3a07a46388b5d,66162344e50718065889524f,Continuous integration/continuous deployment (CI/CD),660fe8a86f3688dd93b36685,2024-04-12 17:00:00,60,,100
66168370a1c3a07a46388b5e,66162344e507180658895250,Continuous integration/continuous deployment (CI/CD),660fe8a86f3688dd93b36686,2024-04-12 17:00:00,53,,100
66168371a1c3a07a46388b5f,66162344e507180658895251,Continuous integration/continuous deployment (CI/CD),660fe8a86f3688dd93b36689,2024-04-13 17:00:00,69,,100
66168371a1c3a07a46388b60,66162344e507180658895252,Continuous integration/continuous deployment (CI/CD),660fe8a86f3688dd93b3668a,2024-04-13 17:00:00,79,,100
66168371a1c3a07a46388b61,66162344e507180658895253,Continuous integration/continuous deployment (CI/CD),660fe8a86f3688dd93b3668b,2024-04-11 17:00:00,36,,100
66168371a1c3a07a46388b62,66162344e507180658895254,Continuous integration/continuous deployment (CI/CD),660fe8a86f3688dd93b3668e,2024-04-12 17:00:00,57,,100
66168371a1c3a07a46388b63,66162345e507180658895255,Continuous integration/continuous deployment (CI/CD),660fe8a86f3688dd93b36696,2024-04-12 17:00:00,60,,100
66168371a1c3a07a46388b64,66162345e507180658895256,Continuous integration/continuous deployment (CI/CD),660fe8a86f3688dd93b36684,2024-04-12 17:00:00,66,,100
66168371a1c3a07a46388b65,66162345e507180658895257,Continuous integration/continuous deployment (CI/CD),660fe8a86f3688dd93b36693,2024-04-11 17:00:00,44,,100
66168371a1c3a07a46388b66,66162345e507180658895258,Continuous integration/continuous deployment (CI/CD),660fe8a86f3688dd93b36697,2024-04-12 17:00:00,91,,100
66168371a1c3a07a46388b67,66162345e507180658895259,Continuous integration/continuous deployment (CI/CD),660fe8a86f3688dd93b3669b,2024-04-12 17:00:00,92,,100
66168371a1c3a07a46388b68,66162345e50718065889525a,Continuous integration/continuous deployment (CI/CD),660fe8a86f3688dd93b36683,2024-04-12 17:00:00,67,,100
66168371a1c3a07a46388b69,66162345e50718065889525b,Continuous integration/continuous deployment (CI/CD),660fe8a86f3688dd93b36687,2024-04-12 17:00:00,100,,100
66168371a1c3a07a46388b6a,66162345e50718065889525c,Continuous integration/continuous deployment (CI/CD),660fe8a86f3688dd93b3668c,2024-04-11 17:00:00,67,,100
66168371a1c3a07a46388b6b,66162345e50718065889525d,Continuous integration/continuous deployment (CI/CD),660fe8a86f3688dd93b36694,2024-04-11 17:00:00,61,,100
66168371a1c3a07a46388b6c,66162345e50718065889525e,Continuous integration/continuous deployment (CI/CD),660fe8a86f3688dd93b3669c,2024-04-12 17:00:00,59,,100
66168371a1c3a07a46388b6d,66162345e50718065889525f,Continuous integration/continuous deployment (CI/CD),660feb0a6f3688dd93b442ca,2024-04-12 17:00:00,73,,100
66168371a1c3a07a46388b6e,66162345e507180658895260,Continuous integration/continuous deployment (CI/CD),660feb0a6f3688dd93b442c3,2024-04-11 17:00:00,60,,100
66168371a1c3a07a46388b6f,66162345e507180658895261,Continuous integration/continuous deployment (CI/CD),660feb0a6f3688dd93b442cb,2024-04-13 17:00:00,86,,100
66168371a1c3a07a46388b70,66162345e507180658895262,Continuous integration/continuous deployment (CI/CD),660feb0a6f3688dd93b442cc,2024-04-13 17:00:00,36,,100
66168371a1c3a07a46388b71,66162345e507180658895263,Continuous integration/continuous deployment (CI/CD),660feb0a6f3688dd93b442d4,2024-04-12 17:00:00,91,,100
66168371a1c3a07a46388b72,66162345e507180658895264,Continuous integration/continuous deployment (CI/CD),660feb0a6f3688dd93b442d7,2024-04-11 17:00:00,44,,100
66168372a1c3a07a46388b73,66162345e507180658895265,Continuous integration/continuous deployment (CI/CD),660feb0a6f3688dd93b442dc,2024-04-11 17:00:00,68,,100
66168372a1c3a07a46388b74,66162345e507180658895266,Continuous integration/continuous deployment (CI/CD),660feb0a6f3688dd93b442dd,2024-04-11 17:00:00,94,,100
66168372a1c3a07a46388b75,66162345e507180658895267,Continuous integration/continuous deployment (CI/CD),660feb0a6f3688dd93b442e1,2024-04-11 17:00:00,90,,100
66168372a1c3a07a46388b76,66162345e507180658895268,Continuous integration/continuous deployment (CI/CD),660feb0a6f3688dd93b442e7,2024-04-12 17:00:00,47,,100
66168372a1c3a07a46388b77,66162345e507180658895269,Continuous integration/continuous deployment (CI/CD),660feb0a6f3688dd93b442f2,2024-04-11 17:00:00,71,,100
66168372a1c3a07a46388b78,66162345e50718065889526a,Continuous integration/continuous deployment (CI/CD),660feb0a6f3688dd93b442f4,2024-04-12 17:00:00,72,,100
66168372a1c3a07a46388b79,66162345e50718065889526b,Continuous integration/continuous deployment (CI/CD),660feb0a6f3688dd93b442fa,2024-04-12 17:00:00,63,,100
66168372a1c3a07a46388b7a,66162345e50718065889526c,Continuous integration/continuous deployment (CI/CD),660feb0a6f3688dd93b442ce,2024-04-11 17:00:00,44,,100
66168372a1c3a07a46388b7b,66162345e50718065889526d,Continuous integration/continuous deployment (CI/CD),660feb0a6f3688dd93b442d0,2024-04-12 17:00:00,30,,100
66168372a1c3a07a46388b7c,66162345e50718065889526e,Continuous integration/continuous deployment (CI/CD),660feb0a6f3688dd93b442df,2024-04-11 17:00:00,65,,100
66168372a1c3a07a46388b7d,66162345e50718065889526f,Continuous integration/continuous deployment (CI/CD),660feb0a6f3688dd93b442e3,2024-04-11 17:00:00,57,,100
66168372a1c3a07a46388b7e,66162345e507180658895270,Continuous integration/continuous deployment (CI/CD),660feb0a6f3688dd93b442e5,2024-04-11 17:00:00,65,,100
66168372a1c3a07a46388b7f,66162345e507180658895271,Continuous integration/continuous deployment (CI/CD),660feb0a6f3688dd93b442e6,2024-04-11 17:00:00,48,,100
66168372a1c3a07a46388b80,66162345e507180658895272,Continuous integration/continuous deployment (CI/CD),660feb0a6f3688dd93b442ec,2024-04-13 17:00:00,93,,100
66168372a1c3a07a46388b81,66162345e507180658895273,Continuous integration/continuous deployment (CI/CD),660feb0a6f3688dd93b442ed,2024-04-11 17:00:00,99,,100
66168372a1c3a07a46388b82,66162345e507180658895274,Continuous integration/continuous deployment (CI/CD),660feb0a6f3688dd93b442ef,2024-04-11 17:00:00,63,,100
66168372a1c3a07a46388b83,66162345e507180658895275,Continuous integration/continuous deployment (CI/CD),660feb0a6f3688dd93b442f0,2024-04-12 17:00:00,64,,100
66168372a1c3a07a46388b84,66162345e507180658895276,Continuous integration/continuous deployment (CI/CD),660feb0a6f3688dd93b442f7,2024-04-13 17:00:00,91,,100
66168372a1c3a07a46388b85,66162345e507180658895277,Continuous integration/continuous deployment (CI/CD),660feb0a6f3688dd93b442fd,2024-04-11 17:00:00,60,,100
66168373a1c3a07a46388b86,66162345e507180658895278,Continuous integration/continuous deployment (CI/CD),660feb0a6f3688dd93b442c0,2024-04-12 17:00:00,97,,100
66168373a1c3a07a46388b87,66162345e507180658895279,Continuous integration/continuous deployment (CI/CD),660feb0a6f3688dd93b442c2,2024-04-12 17:00:00,63,,100
66168373a1c3a07a46388b88,66162345e50718065889527a,Continuous integration/continuous deployment (CI/CD),660feb0a6f3688dd93b442c5,2024-04-13 17:00:00,31,,100
66168373a1c3a07a46388b89,66162345e50718065889527b,Continuous integration/continuous deployment (CI/CD),660feb0a6f3688dd93b442cf,2024-04-12 17:00:00,54,,100
66168373a1c3a07a46388b8a,66162345e50718065889527c,Continuous integration/continuous deployment (CI/CD),660feb0a6f3688dd93b442d2,2024-04-11 17:00:00,80,,100
66168373a1c3a07a46388b8b,66162345e50718065889527d,Continuous integration/continuous deployment (CI/CD),660feb0a6f3688dd93b442d3,2024-04-11 17:00:00,88,,100
66168373a1c3a07a46388b8c,66162345e50718065889527e,Continuous integration/continuous deployment (CI/CD),660feb0a6f3688dd93b442d6,2024-04-13 17:00:00,48,,100
66168373a1c3a07a46388b8d,66162346e50718065889527f,Continuous integration/continuous deployment (CI/CD),660feb0a6f3688dd93b442d9,2024-04-12 17:00:00,76,,100
66168373a1c3a07a46388b8e,66162346e507180658895280,Continuous integration/continuous deployment (CI/CD),660feb0a6f3688dd93b442da,2024-04-13 17:00:00,70,,100
66168373a1c3a07a46388b8f,66162346e507180658895281,Continuous integration/continuous deployment (CI/CD),660feb0a6f3688dd93b442e2,2024-04-13 17:00:00,43,,100
66168373a1c3a07a46388b90,66162346e507180658895282,Continuous integration/continuous deployment (CI/CD),660feb0a6f3688dd93b442f3,2024-04-13 17:00:00,43,,100
66168373a1c3a07a46388b91,66162346e507180658895283,Continuous integration/continuous deployment (CI/CD),660feb0a6f3688dd93b442f5,2024-04-11 17:00:00,41,,100
66168373a1c3a07a46388b92,66162346e507180658895284,Continuous integration/continuous deployment (CI/CD),660feb0a6f3688dd93b442f8,2024-04-11 17:00:00,56,,100
66168373a1c3a07a46388b93,66162346e507180658895285,Continuous integration/continuous deployment (CI/CD),660feb0a6f3688dd93b442f9,2024-04-11 17:00:00,36,,100
66168373a1c3a07a46388b94,66162346e507180658895286,Continuous integration/continuous deployment (CI/CD),660feb0a6f3688dd93b442fc,2024-04-11 17:00:00,92,,100
66168374a1c3a07a46388b95,66162346e507180658895287,Continuous integration/continuous deployment (CI/CD),660feb0a6f3688dd93b442c1,2024-04-12 17:00:00,80,,100
66168374a1c3a07a46388b96,66162346e507180658895288,Continuous integration/continuous deployment (CI/CD),660feb0a6f3688dd93b442c4,2024-04-12 17:00:00,46,,100
66168374a1c3a07a46388b97,66162346e507180658895289,Continuous integration/continuous deployment (CI/CD),660feb0a6f3688dd93b442c6,2024-04-13 17:00:00,98,,100
66168374a1c3a07a46388b98,66162346e50718065889528a,Continuous integration/continuous deployment (CI/CD),660feb0a6f3688dd93b442c7,2024-04-13 17:00:00,62,,100
66168374a1c3a07a46388b99,66162346e50718065889528b,Continuous integration/continuous deployment (CI/CD),660feb0a6f3688dd93b442c8,2024-04-12 17:00:00,57,,100
